Source,Target
Karina56466101,laiabonetrull
Karina56466101,MariaEugeniaGay
AgapitoHermoso,sangreyraza
2000Ermitano,sangreyraza
CarmenG71956168,PercevalT
mikhaelah33,PercevalT
sikokosmik,PercevalT
RafaelLucasGar1,PercevalT
tinoap,FroilLannister
always4wards,Doct_Tricornio
Agusti1972,ToroenReposo
CafeVall4212,VSumergida
euskolabel20,sangreyraza
lolibejarano,valents_cat
lolibejarano,PareraEva
EduardSaezColl,margapayola
EduardSaezColl,8tvcat
EduardSaezColl,AdaColau
EduardSaezColl,JaumeBarbera
mbosque23,PercevalT
anadegirona,Eduardography
JavierF78773061,sangreyraza
agafaeltelefon,joandausa
Juan_Insua_,MontseHerreraMi
Juan_Insua_,annagrauarias
Juan_Insua_,CiutadansBCN
Drinvestor3,sangreyraza
Minosotis,miabagon
Anonymous_TA,sangreyraza
carmerocasegui,naciopolitica
carmerocasegui,bashachanguerra
carmerocasegui,CUPBarcelona
Rmgadea,Rita_Maestre
elleblan,WillyTolerdoo
Danielbetico72,WillyTolerdoo
LauraBorras,oriolil
VicentaMiralle2,WillyTolerdoo
paulaharo,FroilLannister
3020Luisa_Abril,WillyTolerdoo
lord_arkham,WillyTolerdoo
lolibejarano,hugomanchon
Lisariv11053642,valents_cat
Lisariv11053642,PareraEva
Riojalla,sangreyraza
daniiilopezzzz,FroilLannister
pacohernando3,VSumergida
llondrigu,PercevalT
LuluC_130,Doct_Tricornio
Machopilot_12,FroilLannister
Ana71484862,Doct_Tricornio
adriasan3,OnVasBarcelona
sergio_meson,PercevalT
josemadiaz2017,WillyTolerdoo
Agusti1972,WillyTolerdoo
MiguelGomezdel6,hugomanchon
Rodrigguezzzzz,WillyTolerdoo
stevedeker,wallstwolverine
arcabuz69,ToroenReposo
albaroke,CUPBarcelona
Srdelavera,annagrauarias
Flius2,oriolil
Carol98275080,tresmasciento
xtal_b,oriolil
j_estarellas,abc_es
AinaGuasch,PercevalT
r_arcedelapaz,FroilLannister
BeatrizBug,PercevalT
PutasLibRaval,naciodigital
PutasLibRaval,bashachanguerra
PutasLibRaval,CUPBarcelona
Javilol87,WillyTolerdoo
coluvic,WillyTolerdoo
edunogon,sangreyraza
Tere09453877,FroilLannister
DelPaneret,LaRepublicaCat
RodrigoDdeV13,FroilLannister
maite_oh,OnVasBarcelona
PutasIndignadas,naciodigital
PutasIndignadas,bashachanguerra
PutasIndignadas,CUPBarcelona
CarmeRovira2408,valldasua
BoniUbeda,Doct_Tricornio
mafalda1pao,PercevalT
MGdArbol,WillyTolerdoo
ShaunSchraffen1,ada_lluch
eppsebea,FroilLannister
stefycer83,WillyTolerdoo
jvelascoerro,PercevalT
RocioCruz1977,CUPBarcelona
Piera2050,sangreyraza
santiman_spain,tresmasciento
SrFinrod,FroilLannister
lagartoverde01,WillyTolerdoo
AnnaGrauElias,oriolil
_halloween2022_,PercevalT
lpamos34,FroilLannister
silviasaiz_1714,perezlozano
Alberto43820311,WillyTolerdoo
habazzamba,WillyTolerdoo
llunas3000,oriolil
badalola58,CarlesValbuena
Murciano1990,abc_es
r_raulh,FroilLannister
javiertres,ivnortga
Ibrahim37644135,ada_lluch
francis14754304,PercevalT
bogoroditzaDina,sangreyraza
AntonioMcmp66,sangreyraza
mbrlng6,WillyTolerdoo
jegarortiz,WillyTolerdoo
aramateix,naciodigital
aramateix,bashachanguerra
aramateix,CUPBarcelona
Sadurnina,Carme_emrac
Sadurnina,DomenecSegura
Sadurnina,OnVasBarcelona
Sadurnina,AdaColau
Sadurnina,bcn_ajuntament
Sadurnina,ComunsCatalunya
Sadurnina,EnComu_Podem
Sadurnina,Esquerra_ERC
Encarna12969175,PercevalT
IndEconomista,FroilLannister
ramirezmezquita,FroilLannister
Rosa29240097,VSumergida
alejandrodeFon2,WillyTolerdoo
EsterlinCooper,abc_es
vaigivinc,naciodigital
vaigivinc,bashachanguerra
vaigivinc,CUPBarcelona
Manifiestocat,PareraEva
Manifiestocat,valents_cat
Manifiestocat,PareraEva
SpiritMsp,oriolil
derechacatalana,PareraEva
sa86618750,WillyTolerdoo
Segunda13Vida,Doct_Tricornio
iamnewkeanu,tresmasciento
guinescon,WillyTolerdoo
jarodrigo1972,WillyTolerdoo
derechacatalana,valents_cat
derechacatalana,PareraEva
twittaralberto,hugomanchon
jordisalvia,naciodigital
jordisalvia,bashachanguerra
jordisalvia,CUPBarcelona
yendoporlibre,Doct_Tricornio
Vios62,valents_cat
Vios62,PareraEva
astur_lobo,Doct_Tricornio
penouzoas,WillyTolerdoo
LluisPuccini,squad_milf
PutasIndignadas,CUPBarcelona
PutasIndignadas,CUPBarcelona
ndplaura,FroilLannister
EmilioR0710,abc_es
pitucat1971,OnVasBarcelona
SemosMasMejores,VSumergida
FerranColl,perezlozano
PutasLibRaval,CUPBarcelona
PutasLibRaval,CUPBarcelona
carmenruiz672,WillyTolerdoo
VITEHA,ErnestoEkaizer
Isa_liberum,FroilLannister
gerar_cabal,WillyTolerdoo
rodrigo_alsina,oriolil
alberto_0401,WillyTolerdoo
expresar7,Doct_Tricornio
mcollgarcias,hugomanchon
expresar7,hugomanchon
DimoriaR,hugomanchon
SiQuizas,KidTerminator
SiQuizas,Panik81
Ferrancm,naciopolitica
Ferrancm,bashachanguerra
Ferrancm,CUPBarcelona
Alejandropin02,FroilLannister
expresar7,tresmasciento
FDuranRiu,OnVasBarcelona
CUPBarcelona,naciodigital
CUPBarcelona,bashachanguerra
CUPBarcelona,CUPBarcelona
rahl_ana,WillyTolerdoo
Tutmosis16,contrastado
sergior106,contrastado
Usertuiter1,contrastado
Juani04771367,contrastado
Tuchi161,contrastado
CasesEsperanza,Puntual24H
hexley,contrastado
FelizFeliz,contrastado
Rober26418260,Puntual24H
lapaseata,Misssione
Daniel11955045,contrastado
Cabrea22,Puntual24H
Fernand78099095,contrastado
Celttina,contrastado
LoQueTuDigas8,contrastado
dranelesoj,Puntual24H
MARICAR89429892,contrastado
r2cturpin,contrastado
CrissolForum,contrastado
SaNsE_94,Puntual24H
Poetatrovador78,contrastado
inmacdcor,contrastado
pilarin007,contrastado
HostilTierra,Puntual24H
AzoteVicky,contrastado
acuervomont,contrastado
Pilarcornejopo4,contrastado
enricpierapa,CUPBarcelona
ceodebitcoin,contrastado
JaumeKm0,xaviermir
jbgoerlich,contrastado
Sergio_Camoiras,OlgayCarlos2
SantiGBP,Puntual24H
AlexMDV2022,maitelabio
FronteraLimite,contrastado
abrilenparis,contrastado
JuanComas10,lapaseata
23hayatguzel,Puntual24H
pisamandiles,contrastado
7_ahr,contrastado
Mari1Serrano,contrastado
Sara121984,contrastado
Chema38632331,Puntual24H
bichosupporter,contrastado
BeldaJavi,contrastado
grandfather56vl,Puntual24H
limpiohaire,contrastado
EspanaPow,contrastado
droidee_,Puntual24H
i_isas,_nadalgil
i_isas,AdaColau
IvoMuoz15,DanzaSancho
marilocanoperez,contrastado
Tartarodtartera,Puntual24H
vasalberte,contrastado
contrastado,maitelabio
carlosbejgal,contrastado
marx_asesino,contrastado
Espaolayol1,contrastado
SemosMasMejores,alixx06
Sipna_Navarra,contrastado
BarajitasAna,DanzaSancho
ElenaMansilla16,contrastado
ManuelF71384822,contrastado
cocorodriguez11,contrastado
KIMcucas30,lapaseata
inflaurraga,contrastado
Eva30893643,contrastado
BarajitasAna,Puntual24H
FTeraskasi,capTercio
VillarosaCity,contrastado
EstanisLlorer,xaviermir
EstanisLlorer,ernestmaragall
EstanisLlorer,CUPBarcelona
AnAnarchySon,Puntual24H
Berrio_forever,contrastado
MPensas2,alixx06
Isbalt,contrastado
sergioh067,LaPiur
pach1973,contrastado
JOTACEUVEUVE,Puntual24H
OkRenacido,contrastado
pelargon6,ionebelarra
Chen58733900,Puntual24H
vezapurpura,contrastado
Sergio_Camoiras,Puntual24H
ronchabuchos,OlgayCarlos2
josguerrero7,contrastado
soyunparanoico,ciudadanoalt
CGP_ResPublica,btvnoticies
PerezColchero,alixx06
ReginoDuarteM,DanzaSancho
agrogenomica,OlgayCarlos2
Pabloxcambio,Puntual24H
MarBusc1,contrastado
jarumar_65,OlgayCarlos2
CafeVall4212,alixx06
drs59ad,XCampreciosPino
drs59ad,elbaix
FJespadaafilada,contrastado
VictoriaBonet,elnacionalcat
Xalamandridae,PickledeBarbens
Xalamandridae,Gargotejant
mcmolera,contrastado
JuanMan74221526,FroilLannister
PantheraUncia49,Puntual24H
SolucionAtila,OlgayCarlos2
luisnostradamus,alixx06
ABAntonia542728,contrastado
moiss_melendo,contrastado
Dulcinea_48bis,contrastado
aterea5,contrastado
FerrizRosa,lapaseata
javiace11,Puntual24H
villarquemado,Puntual24H
Espaaunida8,Puntual24H
d_luismy,contrastado
HectorPalau2,contrastado
antonioggh1,contrastado
MARIA61149668,contrastado
TabarniaDon,contrastado
SolymarRobaina,contrastado
BalaschRue,JDDCAT
pacomarina6,Misssione
Hernand_LeBeau,contrastado
Carlosfdezddd,iescolar
ltrias97,sempresaludava
006_festero,contrastado
virgili_mira,Valents_bcn
rauldelpont,merjmat_
virgili_mira,elCatalan_es
virgili_mira,elCatalan_es
CompotadeCerdo,contrastado
joseman19158783,contrastado
cisjame,Puntual24H
Lalkadog,contrastado
AlbertCasanella,saralidiaester
AlbertCasanella,JuntsXCat
Imma1960bcn,rac1
FENIXNEMO,contrastado
ANDREINACURIEL1,Puntual24H
AnastasioVendit,contrastado
AsiLatina,DanzaSancho
Misssione,lapaseata
cantacantabria,contrastado
charoredolz,Puntual24H
cantacantabria,Puntual24H
dgtoni_,contrastado
AlvaroA29234362,contrastado
cargce,DanzaSancho
Jhonnynecmonic,contrastado
00b922be14374d2,Puntual24H
00b922be14374d2,contrastado
mercemahon,GraaLpez
Storm97X,Puntual24H
Mercylessly1,alixx06
Haddockiano,contrastado
mcollgarcias,contrastado
MrAlatriste,contrastado
Templario_77,contrastado
Car87610117,Puntual24H
MaraRod57516723,Puntual24H
troyana25,PercevalT
Rizmamblus,contrastado
troyana25,con_Niche
troyana25,rosamariaartal
troyana25,juanjtortosa
deadpoolcanalla,Puntual24H
Tuputam55763591,tresmasciento
ilunatomas2005,contrastado
Luztaquigrafos,contrastado
ADOLFOFDEZ1,contrastado
GraceManderlay,Ada_conoiii
GraceManderlay,wallstwolverine
Del0snervi0s,alixx06
virgili_mira,bieitorubido
EmpireLupus,valents_cat
EmpireLupus,PareraEva
arginauta,contrastado
ManelPujolC,RedondoMarcos
Mot4Dani,Puntual24H
Nostromo692,contrastado
Pasoalaluz,contrastado
CACHAZAS,contrastado
HyeronymusP,contrastado
marganuevo,alixx06
CmsHechoSimple,contrastado
spaineslomejor,DanzaSancho
aneshalieli,alixx06
MANUAGARCIA1,Puntual24H
1965Eenrique,contrastado
ValorRector,Puntual24H
elcuestin,franmacos
elcuestin,eldebate_com
Elmancheguito2,Puntual24H
JUANPORTALS1,alixx06
Celia78464055,Puntual24H
Gorka1982,LluisBaader
franciscojesusa,contrastado
Un_Leonardo,contrastado
Jose48301894,contrastado
HermannH,contrastado
Moises9412,contrastado
annickrepublic2,profunditats
rosset2017,Annuska34
CompotadeCerdo,alixx06
Up2theE,contrastado
jaime_rodirguez,contrastado
Vadodecaza1,lapaseata
Montse63797219,alixx06
novomedinilla,contrastado
Mamaherny28,Puntual24H
David_llinasenc,Annuska34
aneshalieli,contrastado
JoseAnt22053817,contrastado
gatopapa,contrastado
AMiguel1969,OlgayCarlos2
Lolito_077,contrastado
qunxita,profunditats
TitoPaco5,contrastado
sejoloscar,Puntual24H
Raimundez2017,Puntual24H
LMariaca,contrastado
TuTitaBuena8,contrastado
diaz_quintin,contrastado
Montser42153162,Annuska34
demertxe,Puntual24H
jallanos52,Puntual24H
emilivizu,contrastado
Maria20SG20,contrastado
halfordsanti,bieitorubido
pirulo1968,contrastado
cabamer2,DanzaSancho
CantabriaDea,DanzaSancho
1001900C,bieitorubido
imostajo,contrastado
fran_55_,contrastado
Liberty0963,alixx06
martamu4,Annuska34
federico_G_,alixx06
Campos56Javi,Puntual24H
McmardigganV,contrastado
PlateJuanma,contrastado
JuanCarlosNGC,bieitorubido
dictaduradigit2,Puntual24H
SoSanGar,contrastado
susa000,Puntual24H
iskastell,Amanecer_Morado
pesquer12,contrastado
CrimVial_SXXI,bieitorubido
jjlknt1,contrastado
F_Atabales,OlgayCarlos2
CarmenMiranda08,Puntual24H
bogoroditzaDina,contrastado
tamapiedras,contrastado
faustomochales,contrastado
johnKra49402885,contrastado
Enkiduman,capTercio
salvaok,Puntual24H
Angel_Escozio,contrastado
elbelloandaluz,contrastado
licklicks,contrastado
isramarti1,DanzaSancho
Jtnik2,contrastado
DCataplasma2,contrastado
Ricoric61232865,contrastado
bowan45,contrastado
MJoseRosOlivoCs,cs_moncloa
mruihue,Puntual24H
JuanCarlosNGC,DanzaSancho
lpsedano,alixx06
lumkena,FroilLannister
angel_complutum,lapaseata
SOQ1960,contrastado
CiudadanoEjm,Puntual24H
Brb09494869,Puntual24H
ReigRico,SergiMaranya
ReigRico,guillelopez_
Brb09494869,DanzaSancho
JoseTorrexx,DanzaSancho
Toyk_Breao,lapaseata
Promete60242183,DanzaSancho
IsaNeira19,contrastado
Saltacharcos1,contrastado
miren38072,alixx06
tony13aes,DanzaSancho
rauli196,contrastado
QuinManso,MiretQueralto
Pacgarci,contrastado
ChariMuriel,DanzaSancho
Aldebarangalaxi,alixx06
cupsants,CUPBarcelona
ralealcazar,DanzaSancho
nomemanden,OlgayCarlos2
tore_rito1975,contrastado
Pepi08591521,contrastado
MarcosGomezGall,alixx06
josluitablet,Puntual24H
alftab3,alvaroh1408
iskastell,juansotoivars
MaribelRU4,contrastado
caminoseguroven,caminoseguroven
JessdeBurgos1,Puntual24H
maiza_iturbide,Puntual24H
amcp150155,lapaseata
ttodayo,contrastado
M_OVilar,contrastado
DGuirilandia,contrastado
frespin52,contrastado
Gigimi5,BCNmetropoli
Anto41414770,contrastado
juvenal_tw,fboiza
juvenal_tw,ElPeriodico_Esp
pyrofernando,contrastado
NosHacemosValer,contrastado
Selva3Jordi,roserdiapuig
INESFEIJOO,DanzaSancho
Candy_Chasirasi,Puntual24H
FrankAguilera0,YouTube
Carmen01505421,contrastado
noyes_baxter,Puntual24H
AlvarezHerranz,contrastado
Pecoseta56,contrastado
drcerezuela1,DanzaSancho
drcerezuela1,Puntual24H
a73villa,contrastado
MoneibaJYJ,contrastado
Canaltuitero,contrastado
RivillaTeresa,ricardrigall
personahumana11,contrastado
NEOQUIM1,contrastado
rosalalejandria,Puntual24H
mailidi,Puntual24H
misubisi69,DanzaSancho
JA18221773,Puntual24H
ShivaFrancisco,mundodesofia54
gm_santamaria,OlgayCarlos2
Cacelome,contrastado
Motard8559,contrastado
1001900C,contrastado
01joseLPerez,DanzaSancho
CartasJl,matiasdelara
MiguelB42439292,contrastado
AnecMut,ramonfelip1
AnecMut,pepe_fajula
AnecMut,JuntsXCat
AnecMut,KRLS
AnecMut,LauraBorras
AnecMut,jorditurull
AnecMut,Aurora_Madaula
AnecMut,joseprull
sarga75,contrastado
boroloco2,contrastado
Arroyo_7182,bieitorubido
Francesc_Roca,xaviermir
Francesc_Roca,ernestmaragall
Francesc_Roca,CUPBarcelona
Karold02839058,contrastado
rosapitufaC,Puntual24H
Beatriz75730665,Puntual24H
Carmen45465296,matiasdelara
drcerezuela1,contrastado
Luis_271158,contrastado
iskastell,MiquelBonet_
Karold02839058,Puntual24H
krausen1983,contrastado
Batallon0261,alixx06
mgutruiz,Puntual24H
Miriamhp1986,Puntual24H
jharo1958,Puntual24H
antomova,Puntual24H
BalsaVeni,FroilLannister
ferniprat,Lluisgjf
zharion7,contrastado
manelrawal,Puntual24H
factory09,contrastado
NoHistoria,Puntual24H
Topoalma,contrastado
mundodesofia54,IreneMontero
Esther32837485,contrastado
Joe_Sinnot,DanzaSancho
roma_minerva,contrastado
DeMalagaBen,Puntual24H
gui09ermo,lapaseata
ANTONIOMORENOA7,Puntual24H
AurelioRamosC,Puntual24H
Mario_DelBarrio,contrastado
jalocu1960,Puntual24H
JAIME44078855,contrastado
lapaseata,OlgayCarlos2
JoseCol64,contrastado
jalocu1960,lapaseata
pegaso6038,contrastado
jalifante,Puntual24H
adarg0m,contrastado
Kiku_Ole,contrastado
Toni19183716,contrastado
jgandoni,Puntual24H
Sejmet777,contrastado
RQuijorna,SergiMaranya
RQuijorna,guillelopez_
Maritarondot1,contrastado
hastaelcono55,contrastado
arcadio_aviles,contrastado
agro_tecnica,Puntual24H
fernandez70_jlc,GraaLpez
jesuss_63,alixx06
Niusonlinerepor,Puntual24H
Belen_Larioss,contrastado
Conchy_Cuellar,contrastado
RupertitaR,contrastado
jmoralesmateo,Puntual24H
10carlitos1010,contrastado
Grace51160615,contrastado
mgicafe,contrastado
roma_minerva,alixx06
isanchezsantam1,contrastado
James66794596,lapaseata
recreeterno,GraaLpez
LeoTaxilRetorn,324cat
cuenta_C,contrastado
robertomarin101,contrastado
CarlesM18,squad_milf
danfergui,DanzaSancho
CarlesM18,squad_milf
BewteenFriends,lapaseata
soylibre92,Puntual24H
RivillaTeresa,xaviermir
ProuHostia,profunditats
julianhh2001,alvaroh1408
PlutoTrumpPeota,OlgayCarlos2
RivillaTeresa,xaviermir
RivillaTeresa,ernestmaragall
RivillaTeresa,CUPBarcelona
SrtaShrewd,Puntual24H
ChezNieto,alixx06
ArroyoTell,Puntual24H
bogoroditzaDina,Puntual24H
mambacatalana2,_nadalgil
mambacatalana2,AdaColau
Manlc26,DanzaSancho
ManelJosep2,Puntual24H
LucreciaAldao,bieitorubido
s_valls,SergiMaranya
A28263204,elmundofinan
lore9876,GraaLpez
Rosa29240097,alixx06
PeLopez1,lapaseata
pesquer12,OlgayCarlos2
lore9876,lapaseata
MaraCarmenReye3,OlgayCarlos2
casaxus,xaviermir
casaxus,ernestmaragall
casaxus,CUPBarcelona
ClotCanes,mirumarxu
ClotCanes,eldiarioCultura
__akasha__,Puntual24H
Caulfield222,PedroGonVOX
Caulfield222,OlgayCarlos2
iseutt,bieitorubido
vadortitus,LindoPulgoso8
vadortitus,magistrado69
vadortitus,LauraBorras
vadortitus,xaviertrias
Telegrafia01,alixx06
10carlitos1010,alixx06
caboixo,SergiMaranya
caboixo,guillelopez_
Esclavizado,Puntual24H
lolibejarano,OlgayCarlos2
chinatodecarlos,juanludepaolis
PorteroTriano,Puntual24H
Cherichefff4,Puntual24H
UnoDePalencia74,PedroGonVOX
eduardoramosta4,Puntual24H
PickledeBarbens,Gargotejant
MdelSanz,matiasdelara
DonOstia_,DanzaSancho
Vickyalcuadrado,alixx06
Sr_Gomez_,lapaseata
lamasanopiensa,Puntual24H
AdrinFerrndizF1,Puntual24H
DanielaMelon,lapaseata
AntonioReal98,Puntual24H
JOSDEPALAFOX2,alixx06
Alru03,Puntual24H
sanyro,Puntual24H
niblick62,lapaseata
vincinalle,GraaLpez
MaraCarmenReye3,alixx06
RTorrell,sempresaludava
Cayetano_Lopez,Puntual24H
AblanedoFoto,lapaseata
mumesdgmailcom1,DanzaSancho
NEOQUIM1,Puntual24H
rapinyaire,jordi_olot
rapinyaire,drtubert
rapinyaire,jlmartinmas
whyney_blog,alixx06
AGlubinski,OnVasBarcelona
Antonio86938495,eldebate_com
Antonio86938495,PareraEva
ximo82775133,alixx06
maykel_1990,JoseLahozR
ElsaAlvarezdeC1,alixx06
MagdaDG1,capTercio
DanielG06251142,profunditats
pacohernando3,alixx06
lapaseata,Mayte_L_M
franciscomore13,_GUIJOMI_
franciscomore13,The_Profanador
Mayte_L_M,lapaseata
Laskan9,DanzaSancho
RafaelG76135122,capTercio
Llorenc_sala,ProfTorra
Llorenc_sala,LauraBorras
suenagudo,comuns_info
pobiard,ProfTorra
pobiard,LauraBorras
blogpaisbizarro,prosgonhil
AzafranOro,publico_es
MAxiuxiueig,republicviatger
ramonoro,republicviatger
Frittz1,republicviatger
balldeltururut,valents_cat
JoaquinGCalle,JuanLabordah
Son_VKK,Almogaver688
NoEsPotCat,Ciddavid
imma_ccorominas,btvnoticies
Son_VKK,_aaalvar
helena4070,BCNmetropoli
RamnQuirogaiSo2,JuanLabordah
AlbiesN,ivanedlm
MarlonRomer0,publico_es
Txupb,partidazocope
Txupb,KMbappe
Txupb,publicsenat
Txupb,PSG_inside
tcbernadi,republicviatger
juanbarcocorra2,publico_es
TavoraPilar,publico_es
Phoenix64247801,Lucia_MartinG
toni_cusco,annagrauarias
toni_cusco,NicoOrtiz_bcn
MaraCarmenReye3,ivanedlm
CarMenCas972,judit_sinhache
RaquelP76153686,ivanedlm
cagontooh,republicviatger
jua_ni_toh,oguardingo
CurroJi08241240,ivanedlm
cagundeu3,republicviatger
Manuel_Mtnez_,ivanedlm
CaptainMapache,Lucia_MartinG
MariaPigolo,ivanedlm
GonSergi,NiellPipa
GonSergi,XCatalunya
IgeaIvan,AntonioMautor
steveki84159255,GraaLpez
SanOndarza,publico_es
jalburquerqueg1,ProfTorra
jalburquerqueg1,LauraBorras
ander_the_table,bcnencomu
ander_the_table,paufaus
ander_the_table,cinemamalda
PulidRebeca,publico_es
AngustiasVzque1,Lucia_MartinG
LaForest_boscos,ProfTorra
LaForest_boscos,LauraBorras
Lluisgjf,Lluisgjf
Pirx14,ivanedlm
Wittgenstein_jm,ProfTorra
Wittgenstein_jm,LauraBorras
Lidiajorda_,DianaFT88
almysha1304,CarlosB69713001
almysha1304,arqueoleg
marigoso368,ProfTorra
marigoso368,LauraBorras
annaroaz,republicviatger
Muntsamar,ProfTorra
Muntsamar,LauraBorras
LarssonMontse,republicviatger
Javierv71362018,elCatalan_es
PabloWayne6,AleJacintoUrang
PabloWayne6,AlmeidaPP_
CarlosevtE,EnComu_Podem
CarlosevtE,Yolanda_Diaz_
pacomorales,EnComu_Podem
MemoriaHisteriK,RosaVillacastin
pacomorales,bcnencomu
FuturoEsHoy__,comuns_info
FuturoEsHoy__,comuns_info
FuturoEsHoy__,comuns_info
carme53889344,ProfTorra
carme53889344,LauraBorras
jmvergesprat,JordiRexach
jmvergesprat,FRANCESCPUIGCAR
MariaMoralTeje1,ProfTorra
MariaMoralTeje1,LauraBorras
rapinyaire,to_wave
a_heerze,BCNmetropoli
JoanSanromaBaul,comuns_info
Flius2,ProfTorra
Flius2,LauraBorras
IrmaFer1,Aquiles641
IrmaFer1,LuciaMendezEM
JosepRuaix,elnacionalcat
LaPiuletaPiula,republicviatger
EternoCubano,danielsirera
Marichu321,JuanLabordah
ander_the_table,BCNmetropoli
sala_ferran,ProfTorra
sala_ferran,LauraBorras
mariaredondo18,madridespain
AscensinGarcaM1,republicviatger
javiertres,ProfTorra
javiertres,LauraBorras
Espaaunida8,ivanedlm
Chetecilla25,klizgoat
LluissRotger,OnVasBarcelona
Ruteoes,ProfTorra
Ruteoes,LauraBorras
LaBcnSensata,danielsirera
ignacio_de_bust,Aquiles641
ignacio_de_bust,LuciaMendezEM
ted_bundy2512,NiellPipa
ted_bundy2512,XCatalunya
SuperFran____,FonsiLoaiza
SuperFran____,RosaVillacastin
joanmtusell,ProfTorra
joanmtusell,LauraBorras
Rosamar80795036,ProfTorra
Rosamar80795036,LauraBorras
9BWF6KLhJQwcH8O,btvnoticies
miquelprats5,LenaSelles33
rtomasdata,AntonioMautor
vadox1,ProfTorra
vadox1,LauraBorras
DavidAguinaga8,annagrauarias
mateos1963,DeMarichalar2
ClericiSusana,danielsirera
Fer60218232Pere,BCNmetropoli
Vitochi4,JuanLabordah
SistoE,publico_es
Tarsi46220811,ProfTorra
Tarsi46220811,LauraBorras
DersuUzala23,CarlesSpa
martaciscar,Agusti76529081
LuzenaJose,publico_es
CrisGHart,ProfTorra
CrisGHart,LauraBorras
MarcZenTime,republicviatger
CLoresCat,OnVasBarcelona
feminismoGs,ProfTorra
feminismoGs,LauraBorras
miquelprats5,ProfTorra
miquelprats5,LauraBorras
laurapiledesma,btvnoticies
Arcano70992372,abc_es
Arcano70992372,GAD3_com
SapioGent,bcnencomu
SapioGent,DianaFT88
atubola,AntonioMautor
BielMarti_92,ProfTorra
BielMarti_92,LauraBorras
luisMB97962562,AntonioMautor
PereKarma,ProfTorra
PereKarma,LauraBorras
MOJOYOYO20,ElliberalC
MOJOYOYO20,Rafaelarenasgar
MOJOYOYO20,CiutadansBCN
MOJOYOYO20,annagrauarias
Monicamfslj,OnVasBarcelona
Ojalasupierata1,AlmeidaPP_
Ojalasupierata1,InmaSanzO
Laraa___27,DaveLynks
Laraa___27,AlmeidaPP_
Laraa___27,AdaColau
MolinaJuanes75,EnComu_Podem
MolinaJuanes75,Yolanda_Diaz_
NEOQUIM1,elnacionalcat
JamtJoan,ProfTorra
JamtJoan,LauraBorras
MeriReMo,danielsirera
Francesc_Roca,btvnoticies
argapadilla,publico_es
AntonioMautor,bcnencomu
AntonioMautor,bcn_ajuntament
Solimar34984684,republicviatger
LluisRabell,BOperBCN
LluisRabell,pscbarcelona
LluisRabell,jaumecollboni
naxmarx,publico_es
EFlaquer,bcnencomu
barcelona_ps,elCatalan_es
sainz_gemma,ProfTorra
sainz_gemma,LauraBorras
Mn_Sa_,btvnoticies
DersuUzala23,bcnencomu
DersuUzala23,paufaus
DersuUzala23,cinemamalda
BarcelonaLabor,jmangues
Beansof57,Agusti76529081
taroperolet,republicviatger
felixsinsentido,publico_es
EnComu_Podem,Yolanda_Diaz_
JaumeBarbera,xaviertrias
JaumeBarbera,8tvcat
josepdp10,DianaFT88
protest888,ProfTorra
protest888,LauraBorras
jjavierhm,elCatalan_es
JciuranaJoan14,Agusti76529081
ccgcastilla,Jaumeasens
edlrc1952,OkupasOut
JORDIMECA,jmangues
annickrepublic2,BCNmetropoli
joancamprubi,ProfTorra
joancamprubi,LauraBorras
oskarralogia,Animalettornac1
oskarralogia,UncluGarrot
oskarralogia,ultrafosc
oskarralogia,Petrechamps
Marmerbc,publico_es
AgustiGImes,ProfTorra
AgustiGImes,LauraBorras
fajardo,DianaFT88
MRR_Sevilla,publico_es
eliath77924399,ProfTorra
eliath77924399,LauraBorras
josep_gros,vadortitus
josep_gros,ercdonesbcn
vadortitus,ProfTorra
vadortitus,LauraBorras
Encarna70722510,Aquiles641
Encarna70722510,LuciaMendezEM
mccebs,bcnencomu
silvrib,publico_es
republicatransg,publico_es
etm290873,Agusti76529081
VamAguilera,Aquiles641
VamAguilera,LuciaMendezEM
Cristin52709340,Aquiles641
Cristin52709340,LuciaMendezEM
KabraTrumpet,publico_es
FrankMDPhD1,republicviatger
srarmengol,Agusti76529081
MontseHerreraMi,annagrauarias
